cso_id,cso_name_english,cso_name_dhivehi,phone,email,web_presence,registration_number
1401,Life Net,ލައިފް ނެޓް,7788034,,,1236
1402,Lineage Sports Club,ލައިނޭޖް ސްޕޯޓްސް ކްލަބް,7643323,Lineagesportsclub@gmail.com,,1235
1403,Linux Sports Club,ލީނިކްސް ސްޕރޯޓްސް ކްލަބް,7540904,test@gmail.com,,1234
1404,Lions Club Male',ލަޔަންސް ކްލަބް މާލެ,3310828,,,1233
1405,Lions Club of Maldives - Adoo,ލަޔަންސް ކްލަބް އޮފް މޯލްޑިވްސް - އައްޑޫ,3301008,,,1232
1406,Lions Recreation Club,ލަޔަންސް ރެކްރިއޭޝަން ކުލަބް,7775368,,,1231
1407,Live and Learn Environmental Education,ލިވް އެންޑް ލރާން އެންވަޔަރަންމަންޓަލް އެޑިޔުކޭޝަން,3303585,maldives@livelearn.org,,1230
1408,Liverpool Football Club Supporters Club of Maldives,ލިވރަޕޫލް ފުޓްބޯލް ކުލަބް ސަޕޯޓރަސް ކުލަބް އޮފް މޯލްޑިވްސް,7757374,shabin@olscmaldives.com,,1237
1409,Living Values N.G.O,ލިވިނގް ވެލިއުސް އެން.ޖީ.އޯ,7633394,test@gmail.com,,1229
1410,Liyunteringe Gulhun,ލިޔުންތެރިންގެ ގުޅުން,7771243,,,1228
1411,Loan Coding Maldives,ލާން ކޯޑިނގް މޯލްޑިވްސް,7788945,,,1241
1412,Local Community Initiative,ލޯކަލް ކޮމިއުނިޓީ އިނީޝިއޭޓިވް,7863631,,,1227
1413,Local Development Association,ލޯކަލް ޑިވެލޮޕްމަންޓް އެސޯސިއޭޝަން,9704646,maldiveslda@gmail.com,,1226
1414,Local Government Authority Club (L.G.A Club),ލޯކަލް ގަވރަމަންޓް އޮތޯރިޓީ ކްލަބް (އެލް.ޖީ.އޭ ކްލަބް),9775993,club@lga.gov.mv,,1225
1415,Lorenzo Sports Club,ލޮރެންޒޯ ސްޕޯޓްސް ކުލަބް,7963903,info@noemail.com,,1224
1416,Lotaa Maldives,ލޮޓާ މޯލްޑިވްސް,_,_,,140
1417,Love and Care Foundation of the Maldives,ލަވް އެންޑް ކެއރަ ފައުންޑޭޝަން އޮފް ދަ މޯލްޑިވްސް,7785831,,,1223
1418,Loyal,ލޯޔަލް,7430101,,,565
1419,M M Foundation,އެމް އެމް ފައުންޑޭޝަން,,,,2379
1420,M. Maduvaree Ijthimaaee Gulhun,މ.މަޑުއްވަރީ އިޖްތިމާޢީ ގުޅުން,7534441 ،‎ 7614444,mmaduvvareeig2022@gmail.com,,2014
1421,M. Maduvaree Youth and Development Association (MAYDA),މ.މަޑުއްވަރީ ޔޫތު އެންޑް ޑިވެލޮޕްމެންޓް އެސޯސިއޭޝަން (މައިދާ),9700123,,,2013
1422,M. Maduvaree Zuvaan Jeel,މ.މަޑުއްވަރީ ޒުވާން ޖީލް,7888574 ،‎7993354,,,2010
1423,M. Maduvaree Zuvaanunge Jamiyya,މ.މަޑުއްވަރީ ޒުވާނުންގެ ޖަމްއިއްޔާ,7821408,,,2012
1424,M. Mulee Viyafaaververinge Jamiyya,މ.މުލީ ވިޔަފާރިވެރިންގެ ޖަމްޢިއްޔާ,7724230,vad_org@hotmail.com,,2002
1425,M. Naalaafushee Zuvaanunge Jamiyya,މ. ނާލާފުށީ ޒުވާނުންގެ ޖަމްޢިއްޔާ,7740841,,,1997
1426,M.E.S. Alumni Association,އެމް.އީ.އެސް އެލުމްނައި އެސޯސިއޭޝަން,7776601,mesalumni2014@gmail.com,,995
1427,M.G.H Trust,އެމް.ޖީ.އެޗް ޓްރަސްޓް,3304055,mghtrust@gmail.com,,2098
1428,M.P.L Sports and Recreation Club,އެމް.ޕީ.އެލް ސްޕޯޓްސް އެންޑް ރެކްރިއޭޝަން ކްލަބްްް,3329339,info@port.com.mv,,1221
1429,M.Ratmandhoo Zuvaanunge Jamiyya,މ.ރަތްމަންދޫ ޒުވާނުންގެ ޖަމްޢިއްޔާ,,,,1990
1430,M.V. Boat Falhuverin,އެމް.ވީ ބޯޓް ފަޅުވެރިން,9998166,,,948
1431,MIB Staff Association,އެމް.އައި.ބީ ސްޓާފް އެސޯސިއޭޝަން,3325555,info@mid.com.mv,,976
1432,Maabaidhoo All Youth Association,މާބައިދޫ އޯލް ޔޫތު އެސޯސިއޭޝަން,7750573,,,2259
1433,Maabaidhoo Isdharivarunge Gulhun,މާބައިދޫ އިސްދަރިވަރުންގެ ގުޅުން,,,,2258
1434,Maabaidhoo Masveringe Gulhun,މާބައިދޫ މަސްވެރިންގެ ގުޅުން,7997559,,,2257
1435,Maabaidhoo Sports,މާބައިދޫ ސްޕރޯޓްސް,9785158,,,2256
1436,Maabaidhoo Youth Developing Movement,މާބައިދޫ ޔޫތު ޑިވެލޮޕިނގް މޫވްމެންޓް,7606430,,,2255
1437,Maadhaa 28,މާއްދާ 28,9992102,,,2422
1438,Maaenboodhoo Health and Environment Club,މާއނެބޫދޫ ހެލްތް އެންޑް އެންވަޔަރަމަންޓް ކްލަބް,7774624,,,2049
1439,Maaenboodhoo Speed Stars Club,މާއނެބޫދޫ ސްޕީޑް ސްޓރަސް ކްލަބް,7792891,,,2048
1440,Maaenboodhoo Youth Recreation Club,މާއނެބޫދޫ ޔޫތު ރެކްރިއޭޝަން ކުލަބް,7733238,,,2047
1441,Maafannu Community Development Organization,މާފަންނު ކޮމިޔުނިޓީ ޑިވެލޮޕްމަންޓް އޯގަނައިޒޭޝަން,,,,1220
1442,Maafannu Youth Development Association,މާފަންނު ޔޫތު ޑިވެލޮޕްމަންޓް އެސޯސިއޭޝަން,9739767,test@gmail.com,,1219
1443,Maafaru Community,މާފަރު ކޮމިއުނިޓީ,9684997,maafarucommunity@gmail.com,,237
1444,Maafaru Youth Association,މާފަރު ޔޫތު އެސޯސިއޭޝަން,9193418,,,236
1445,Maafilaafushi Development Association,މާފިލާފުށި ޑިވެލޮޕްމަންޓް އެސޯސިއޭޝަން,7773368,,,489
1446,Maafushee Environment Club,މާފުށީ އެންވަޔަރަންމަންޓް ކުލަބް,9700861,,,618
1447,Maafushi Youth Club,މާފުށި ޔޫތް ކްލަބް,7939357,Maafushiyouthclub@hotmail.com,,617
1448,Maahinna Recreation and Recreation Society,މާހިންނަ އެކްރީޝަން އެންޑް ރެކްރިއޭޝަން ސޮސައިޓީ,7900666,maahinna@gmail.com,,2216
1449,Maakuratu Development Roohu,މާކުރަތު އެކުވެރިންގެ ރޫޙު,7994245/ 7486833,maakurathu.ekuveringerooh@gmail.com,,355
1450,Maakuratu Ideal Association,މާކުރަތު އައިޑިއަލް އެސޯސިއޭޝަން,9716022,maidasmv@gmail.com,,390
1451,Maakuratu Sports Club,މާކުރަތު ސްޕޯޓްސް ކްލަބް,7794682/ 9666637,maakurathumsc@gmail.com,,354
1452,Maalegami Youth Foundation,މާލެގަމި ޔޫތް ފައުންޑޭޝަން,7903014,maaleganyouth@gmail.com,,2535
1453,Maalhohu Zuvaanunge Gulhun (Previously Maalhohu Zuvaanunge Jamiyya),މާޅޮހު ޒުވާނުންގެ ގުޅުން (ޕޯޓަލްގައި އިނީ މާޅޮހު ޒުވާނުންގެ ޖަމްޢިއްޔާ),,,,1970
1454,Maalhos Association for Community Empowerment,މާޅޮސް އެސޯސިއޭޝަން ފރޮ ކޮމިޔުނިޓީ އެމްޕަވރަމަންޓް,7723696,admin@macejamiyya.com,,455
1455,Maalhos Awareness and Recreation Society,މާޅޮސް އެވެއއަނަސް އެންޑް ރިކްރިއޭޝަން ސޮސައިޓީ,"7945863, 9882262",marsmaalhos@gmail.com,,454
1456,Maalhos Educational Development Society,މާޅޮސް އެޑިޔުކޭޝަނަލް ޑިވެލޮޕްމަންޓް ސޮސައިޓީ,,,,1969
1457,Maalhos Recreation and Environment Society (maares),މާޅޮސް ރެކްރިއޭޝަން އެންޑް އެންވަޔަރަމެންޓް ސޮސައިޓީ (މާރެސް),"7612867, 7783088",maares9f@gmail.com,,453
1458,Maalhos Youth Club,މާޅޮސް ޔޫތު ކުލަބް,9911575/7773384,,,452
1459,Maamendhoo All Youth Awareness Association (MAYAA),މާމެންދޫ އޯލް ޔޫތު އެވެއާނަސް އެސޯސިއޭޝަން (މާޔާ),,,,2345
1460,Maamendhoo Island Development and Youth Awareness Association (MIDYAA),މާމެންދޫ އައިލެންޑް ޑިވެލޮޕްމަންޓް އެންޑް ޔޫތް އެވެއރަނަސް އެސޯސިއޭޝަން (މިޑްޔާ),7912022/7921234/7988872,midyaa@hotmail.com,,2344
1461,Maamendhoo Recreation Club,މާމެންދޫ ރެކްރިއޭޝަން ކްލަބް,,,,2343
1462,Maamendhoo United (M.U),މާމެންދޫ ޔުނައިޓެޑް (އެމް.ޔޫ),7755180,,,2253
1463,Maamigilee All Youth Linkage (MAYL),މާމިގިލީ އޯލް ޔޫތް ލިންކޭޖް (މޭލި,7904927,,,1901
1464,Maamigilee Islamic Foundation,މާމިގިލީ އިސްލާމިކް ފައުންޑޭޝަން,7464459,kunburudhooyouthassociation@gmail.com,,1902
1465,Maamigilee Women's Society,މާމިގިލީ ވިމެންސް ސޮސައިޓީ,9762304,,,1897
1466,Maamigili Development Association (M.D.A),މާމިގިލި ޑިވެލޮޕްމަންޓް އެސޯސިއޭޝަން (އެމް.ޑީ.އޭ),7767325,,,1900
1467,Maamigili Development Foundation,މާމިގިލި ޑެވެލޮޕްމަންޓް ފައުންޑޭޝަން,9671512,,,1899
1468,Maamigili Island Society,މާމިގިލި އައިލެންޑް ސޮސައިޓީ,9808524,mdfoundation20@gmail.com,,1898
1469,Maamigili Youth Recreation Club,މާމިގިލި ޔޫތު ރެކްރިއޭޝަން ކުލަބް,7706369,,,1896
1470,Maanugoodhoo Association for Island Development,މާއނުގޫދޫ އެސޯސިއޭޝަން ފރޯ އައިލެންޑް ޑިވެލޮޕްމަންޓް,7933191,maid.jamiyya@gmail.com,,189
1471,Maaranadhoo Dhanmaru,މާރަނަދޫ ދަންމަރު,9131263,maadha2021@gmail.com,,60
1472,Maarandhoo Dhanmaru,މާރަންދޫ ދަންމަރު,,maadha2021@gmail.com,,62
1473,Maarandhoo Zuvaanunge Jamiyya,މާރަންދޫ ޒުވާނުންގެ ޖަމްޢިއްޔާ,7987570،‎ 7903950,absattar1974@gmail.com,,59
1474,Maasiful Society,މާސިފުލް ސޮސައިޓީ,,,,265
1475,Maatodaa Association for Recast,މާތޮޑާ އެސޯސިއޭޝަން ފރޮ ރީކާސްޓް,7949441,,,2444
1476,Maatodaa Sports Club,މާތޮޑާ ސްޕޯޓްސް ކުލަބް,7798855,,,2443
1477,Maaungoodhoo Development Rooh,މާއނުގޫދޫ އެކުވެރިންގް ރޫޙް,7825946,,,193
1478,Maaungoodhoo Youth Association for Island Development,މާއނުގޫދޫ ޔޫތު އެސޯސިއޭޝަން ފރޮ އައިލެންޑް ޑިވެލޮޕްމަންޓް,9664944,,,192
1479,Maavahi,މާވަހި,7786765,info@maavahi.org,,2607
1480,Maavaidhoo Brotherhood Gulhun,މާވައިދޫ އިޚްވާނުންގެ ގުޅުން,_,_,,146
1481,Maavashu Israhvehinge Jamiyya,މާވަށު އިސްރަށްވެހިންގެ ޖަމުޢިއްޔާ,9631096,,,2200
1482,Maavashu Rayyithunge Roohu,މާވަށު ރައްޔިތުންގެ ރޫޙު,9858353,maavashurayyithungerooh@live.com,,2202
1483,Maavashu Zuvaanunge Gulhun,މާވަށު ޒުވާނުންގެ ގުޅުން,7979125,,,2201
1484,Mac Rooster Club,މެކް ރޫސްޓރަ ކުލަބް,7773870,,,1213
1485,Machangolhi Foundation,މައްޗަންގޯޅި ފައުންޑޭޝަން,,,,1218
1486,Machangolhi Women's Sports Club,މައްޗަންގޮޅި ވިމެންސް ސްޕޯޓްސް ކްލަބް,7774581,mwsports@hotmail.com,,1214
1487,Machangolhi Zuvaanunge Dhirun,މައްޗަންގޯޅި ޒުވާނުންގެ ދިރުން,,machangoalhizuvaanungedhirun@gmail.com,,1217
1488,Machangolhi Zuvaanunge Gulhun,މައްޗަންގޯޅީ ޒުވާނުންގެ ގުޅުން,9993989,mzg.together@gmail.com,,1215
1489,Madavelee Association for Fisheries,މަޑަވެލީ އެސޯސިއޭޝަން ފރޯ ފިޝަރީޒް,9698877,test@gmail.com,,2511
1490,Madavelee Development Society,މަޑަވެލީ ޑިވޮލޮޕް މަންޓް ސޮސައިޓީ,9999638,mds@gmail.com,,2509
1491,Madaveli Association for Youth (MAY),މަޑަވެލި އެސޯސިއޭޝަން ފރޮ ޔޫތްސް (މޭ),7839703,,,2510
1492,Madaveli Recreation and Sports,މަޑަވެލި ރެކްރިއޭޝަން އެންޑް ސްޕޯޓްސް,9996403,madaveli.r.s@gmail.com,,2508
1493,Madhadhu Foundation,މަދަދު ފައުންޑޭޝަން,9992191/9992161,madhadhufoundation@gmail.com,,446
1494,Madifushi Zuvaanunge Jamiyya,މަޑިފުށީ ޒުވާނުންގެ ޖަމްޢިއްޔާ,7894276,mzjyouth@gmail.com,,2154
1495,Madulu,މަޑުލު,7752798,info@madulu.org,,1770
1496,Maduvaree Hungaanu Jamiyya,މަޑުއްވަރީ ހުންގާނު ޖަމްޢިއްޔާ,7617696,,,2011
1497,Maduvari Youth Club,މަޑުއްވަރި ޔޫތު ކްލަބް,_,_,,349
1498,Magey Fushi,މަގޭ ފުށި,7557777,,,573
1499,Magey Male' Foundation,މަގޭ މާލެ ފައުންޑޭޝަން,7794030,,,1212
1500,Magoodhoo Youth Development,މަގޫދޫ ޔޫތު ޑިވެލޮޕްމަންޓް,7889133،‎ 7981217,myouthd@gmail.com,,295
1501,Mahaldheebu Foundation,މަޙަލްދީބު ފައުންޑޭޝަން,3310919,info@mahaldheeb.org,,1211
1502,Mahibadhoo Rayitunge Jamiyya,މަހިބަދޫ ރައްޔިތުންގެ ޖަމްޢިއްޔާ,7679058,,,1894
1503,Mahibadhoo Sports Club,މަހިބަދޫ ސްޕޯޓްސް ކްލަބް,,,,1893
1504,Mahibadhoo Youth Sports Club,މަހިބަދޫ ޔޫތު ސްޕޯޓްސް ކްލަބް,7786628,mahibadhoo.sports.club@gmail.com,,1892
1505,Mahibadhoo Zuvaanunge Jamiyya,މަހިބަދޫ ޒުވާނުންގެ ޖަމްޢިއްޔާ,9188868,,,1891
1506,Maidhaan,މައިދާން,9900350 ،‎ 9973025,maidhaansc@gmail.com,,2056
1507,Maifaanaa Foundation,މައިފޫނާ ފައުންޑޭޝަން,9999327,,,2458
1508,Maisan Sports and Recreation,މައިސަން ސްޕޯޓްސް އެންޑް ރެކްރިއޭޝަން,",9760325",,,2069
1509,Majeedhiyaa Muskulhi Dharivarunge Jamiyya (M.M.Dh),މަޖީދިއްޔާ މުސްކުޅި ދަރިވަރުންގެ ޖަމިއްޔާ (މ.މ.ދ),,,,1209
1510,Majlis Watch,މަޖްލިސް ވޮޗް,9890110,,,1208
1511,Makunudhoo Madharusaage Former Students Jamiyya,މަކުނުދޫ މަދަރުސާގެ އިސްދަރިވަރުންގެ ޖަމްޢިއްޔާ,_,_,,144
1512,Makunudhoo Umeedhee Club,މަކުނުދޫ އުއްމީދީ ކްލަބް,"(ރައީސް: އާދަމް ޝަރީފް) 9673890
(ނައިބު ރައީސް: މުޙައްމަދު ޝައްމާޙް) 9835643",unmeedheeclub@gmail.com,,143
1513,Makunudhoo Youth Movement,މަކުނުދޫ ޔޫތު މޫވްމަންޓް,7913764/ 9862126,mymmakunudhoo@gmail.com,,142
1514,Makunudhoo Zuvaanunge Jamiyya,މަކުނުދޫ ޒުވާނުންގެ ޖަމްޢިއްޔާ,_,_,,141
1515,Maldiv Island Basketball Alliance,މޯލްޑިވް އައިލެންޑް ބާސްކެޓް ބޯލް އެލަްަޔަންސް,7785587,,,1207
1516,Maldiv Island Recreation and Upgrading Society,މޯލްޑިވް އައިލެންޑް ރެކްރިއޭޝަން އެންޑް އަޕްގްރޭޑިނގް ސޮސައިޓީ,7774371,test@gmail.com,,2483
1517,Maldiv Islands Development Association (maidaa),މޯލްޑިވް އައިލެންޑްސް ޑިވެލޮފްމަންޓް އެސޯސިއޭޝަން (މައިޑާ),7778424,islandevelop@gmail.com,,1206
1518,Maldives - Palestine Brotherhood Association,މޯލްޑިވްސް - ޕެލަސްޓައިން ބްރަދރަހުޑް އެސޯސިއޭޝަން,7723999,test@gmail.com,,1205
1519,Maldives Adventure Water Sports Association,މޯލްޑިވްސް އެޑްވެންޗރަ ވޯޓރަ ސްޕޯޓްސް އެސޯސިއޭޝަން,,,,1204
1520,Maldives Agro Processors Association (agro),މޯލްޑިވްސް އެގްރޯ ޕްރޮސެސރަސް އެސޯސިއޭޝަން (އެގްރޯ,,,,1203
1521,Maldives Aid,މޯލްޑިވްސް އެއިޑް,7782847,test@gmail.com,,1202
1522,Maldives Aikido Association,މޯލްޑިވްސް އައިކިޑޯ އެސޯސިއޭޝަން,7773712,info@matca.org.mv,,1201
1523,Maldives Air Traffic Controllers Association,މޯލްޑިވްސް އެއރަ ޓްރެފިކް ކޮންޓްރޯލރަސް އެސޯސިއޭޝަން,7890880,info@matca.org.mv,,1200
1524,Maldives Aircraft Maintenance Association,މޯލްޑިވްސް އެއރާކްރާފްޓް މެއިންޓަނަންސް އެސޯސިއޭޝަން,7633035,,,1199
1525,Maldives Airports Employees Union,މޯލްޑިވްސް އެއރަޕޯޓްސް އެމްޕްލޯއީޒް ޔޫނިއަން,7761516,,,1198
1526,Maldives Alliance of Dive Operators,މޯލްޑިވްސް އެލައިޔަންސް އޮފް ޑައިވް އޮޕަރޭޓރަސް,7777352,maldivesdiveoperatorsalliance@gmail.com,,1197
1527,Maldives Amateur Radio Society,މޯލްޑިވްސް އެމޭޗރަ ރޭޑިޔޯ ސޮސައިޓީ,7916339,8Q7RS@gmail.com,,428
1528,Maldives Anesthesiologists Association,މޯލްޑިވްސް އެނެސްތީޒިއޮލޮޖިސްޓްސް އެސޯސިއޭޝަން,7927803,anaesthesia.maa@gmail.com,,1196
1529,Maldives Animal Welfare,މޯލްޑިވްސް އެނިމަލް ވެލްފެއރަ,7363397,,,1195
1530,Maldives Anthropological Society,މޯލްޑްވިސް އެންތުރޮޕޮލޮޖިކަލް ސޮސައިޓީ,9864669/9981891,ahmed.ikram@gmail.com,,1849
1531,Maldives Aquatic Sports Society (M.A.S.S),މޯލްޑިވްސް އެކްވާޓިކް ސްޕރޯޓްސް ސޮސައިޓީ (މާސް),7787726,,,1194
1532,Maldives Association for Development Initiative,މޯލްޑިވްސް އެސޯސިއޭޝަން ފރޯ ޑިވެލޮޕްމަންޓް އިނިޝިއޭޓިވް.,7788619,,,1193
1533,Maldives Association for Economic Development,މޯލްޑިވްސް އެސޯސިއޭޝަން ފރޮ އިކޮނޮމިކް ޑިވެލޮޕްމަންޓް,9993727,test@gmail.com,,1192
1534,Maldives Association for Employment Agencies,މޯލްޑިވްސް އެސޯސިއޭޝަން ފރޮ އެމްޕްލޯއީމަންޓް އޭޖެންސީސް,3305888,info@noemail.com,,1191
1535,Maldives Association for Governance and Elections,މޯލްޑިވްސް އެސޯސިއޭޝަން ފރޮ ގަވރަނަންސް އެންޑް އިލެކްޝަންސް,7782066,,,1190
1536,Maldives Association for Health and Everanas,މޯލްޑްވިސް އެސޯސިއޭޝަން ފރޮ ހެލްތް އެންޑް އެވެއރަނަސް,,,,107
1537,Maldives Association for Higher Education and Training,މޯލްޑިވްސް އެސޯސިއޭޝަން ފރޮ ހަޔރަ އެޑިއުކޭޝަން އެންޑް ޓްރެއިނިނގް,7785368,,,1189
1538,Maldives Association for NGO Development (M.A.N.D),މޯލްޑިވްސް އެސޯސިއޭޝަން ފރޮ އެން.ޖީ.އޯ ޑިވެލޮޕްމަންޓް (އެމް.އޭ.އެން.ޑީ),7774240,mandmaldives@gmail.com,,1188
1539,Maldives Association for RC Models,މޯލްޑިވްސް އެސޯސިއޭޝަން ފރޮ އާރު.ސީ މޮޑެލްސް,7939717,test@gmail.com,,1187
1540,Maldives Association for Recreational Aviation,މޯލްޑިވްސް އެސޯސިއޭޝަން ފރޮ ރެކްރިއޭޝަނަލް އޭވިއޭޝަން,9906886,,,1186
1541,Maldives Association for Sustainable and Inclusive Development,މޯލްޑިވްސް އެސޯސިއޭޝަން ފރޮ ސަސްޓެއިނަބަލް އެންޑް އިންކްލޫސިވް ޑިވެލޮޕްމަންޓް,3335001,info@masid.org,,1185
1542,Maldives Association for the Documentation and Conservation of Endangered Cultural Heritage,މޯލްޑިވްސް އެސޯސިއޭޝަން ފރޯ ދި ޑޮކިޔުމެންޓޭޝަން އެންޑް ކޮންޒރަވޭޝަން އޮފް އެންޑޭންޖާ ރޑް ކަލްޗަރަލް ހ,9688654,madcech.mv@gmail.com,,1184
1543,Maldives Association of Aeronautical Information Management (maim),މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް އެރޮނޯޓިކަލް އިންފޮމޭޝަން މެނޭޖްމަންޓް (މައިމް),9668866,maldivesaim@gmail.com,,1183
1544,Maldives Association of Community Based Tourism,މޯލްޑްވިސް އެސޯސިއޭޝަން އޮފް ކޮމިޔުނިޓީ ބޭސްޑް ޓޫރިޒަމް,,abdulla.eyaz@gmail.com,,1859
1545,Maldives Association of Community-Based Tourism,މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ކޮމިއުނިޓީ-ބޭސްޑް ޓޫރިޒަމް,7775147,abdulla.eyaz@gmail.com,,1182
1546,Maldives Association of Distance Runners,މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ޑިސްޓެންސް ރަނރަސް,9786805,,,1181
1547,Maldives Association of Driving Industry (madi),މޯލްޑީވްސް އެސޯސިއޭޝަން އޮފް ޑްރައިވިނގް އިންޑަސްޓްރީ (މަޑި),7775086,,,1180
1548,Maldives Association of Finance Industry (mafee),މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ފައިނޭންސް އިންޑަސްޓްރީ (މަފީ),7907863,test@gmail.com,,1179
1549,Maldives Association of Fisheries Industry (mafee),މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ފިޝަރީޒް އިންޑަންސްޓްރީ (މަފީ),7786474,,,1178
1550,Maldives Association of Freight Forwarders,މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ފްރެއިޓް ފޯވާޑރަސް,7774460,,,1177
1551,Maldives Association of HR Professionals,މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް އެޗް.އާރު ޕްރޮފެޝަނަލްސް,7949777,admin@mahrp.org,,1175
1552,Maldives Association of Health Industry,މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ހެލްތު އިންޑަސްޓްރީ,,,,1176
1553,Maldives Association of Persons with Disabilities,މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ޕރަސަންސް ވިތް ޑިސެބިލިޓީސް,7709181,mapd.mv@outlook.com,,1174
1554,Maldives Association of Professional Surveyors,މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ޕްރޮފެޝަނަލް ސރާވޭއާސް,7996976,affaniator@gmail.com,,1173
1555,Maldives Association of Project Professionals,މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ޕްރޮޖެކްޓް ޕްރޮފެޝަނަލްސް,9919114,founders.mapp@gmail.com,,1172
1556,Maldives Association of Sea Sports,މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ސީ ސްޕޯޓްސް,7775618,,,1000
1557,Maldives Association of Shipping Agents,މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ޝިޕިނގް އޭޖެންޓްސް,,,,1805
1558,Maldives Association of Souvenir Shops,މޯލްޑިވްސް އެސޯސިއޭޝަން އޮފް ސްވެނިއރަ ޝޮޕްސް,7772081,fira11170@gmail.com,,1171
